DATE,PRODUCT_LINE,REVENUE,COGS,FORECASTED_REVENUE
2024-03-09,Books,3352.68,416.85,1146.34
2024-03-10,Electronics,2490.51,1847.71,10731.32
2024-03-10,Clothing,1413.22,792.61,388.14
2024-03-10,Home Appliances,6424.41,3111.83,2856.29
2024-03-10,Toys,4862.48,4059.64,780.32
2024-03-10,Books,2939.77,186.3,2377.73
2024-03-11,Electronics,2457.27,1762.43,1450.56
2024-03-11,Clothing,539.56,28.23,7607.91
2024-03-11,Home Appliances,1892.1,16.43,146.76
2024-03-11,Toys,4684.4,1781.66,2.66
2024-03-11,Books,1337.65,1841.08,1617.87
2024-03-12,Electronics,351.87,352.25,3258.3
2024-03-12,Clothing,7183.14,1306.05,4674.95
2024-03-12,Home Appliances,3872.66,1458.72,5339.11
2024-03-12,Toys,3020.34,4508.01,2650.42
2024-03-12,Books,4985.46,2239.81,1666.11
2024-03-13,Electronics,3651.09,1984.45,4113.83
2024-03-13,Clothing,1282.72,808.11,1301.33
2024-03-13,Home Appliances,4073.42,1346.2,2771.92
2024-03-13,Toys,4876.03,1665.5,6425.9
2024-03-13,Books,657.93,1772.2,511.82
2024-03-14,Electronics,3201.51,14.43,29.73
2024-03-14,Clothing,2748.95,864.62,987.39
2024-03-14,Home Appliances,2739.99,3556.09,5718.84
2024-03-14,Toys,9763.64,518.8,2972.4
2024-03-14,Books,1335.71,4003.16,10131.71
2024-03-15,Electronics,6421.86,616.97,2404.36
2024-03-15,Clothing,3737,3048.6,878.62
2024-03-15,Home Appliances,955.59,1047.59,4411.72
2024-03-15,Toys,2782.77,1532.49,3254.04
2024-03-15,Books,2348.6,2647.81,4906.9
2024-03-16,Electronics,4274.48,995.93,8306.07
2024-03-16,Clothing,1401.2,3.34,4721.04
2024-03-16,Home Appliances,829.87,595.29,2485.89
2024-03-16,Toys,4174.43,2734.59,437.49
2024-03-16,Books,6670.53,3805.68,2786.99
2024-03-17,Electronics,38.24,420.37,214.94
2024-03-17,Clothing,2560.31,360.93,2736.66
2024-03-17,Home Appliances,1477.81,2569.75,1182.74
2024-03-17,Toys,5492.89,443.14,5543.71
2024-03-17,Books,945.3,1078.76,1181.77
2024-03-18,Electronics,1881.3,506.57,199.79
2024-03-18,Clothing,2034.53,161.04,4180.31
2024-03-18,Home Appliances,446.93,1099.39,141.25
2024-03-18,Toys,3552.78,4175.2,3142.74
2024-03-18,Books,5175.65,1513.12,5909.5
2024-03-19,Electronics,148.66,383.36,303.13
2024-03-19,Clothing,850.66,1775.85,2168.31
2024-03-19,Home Appliances,89.7,2473.63,1545.73
2024-03-19,Toys,7604.65,627.61,4046.82
2024-03-19,Books,2607.03,1365.46,2456.56
2024-03-20,Electronics,6240.44,634.66,835.71
2024-03-20,Clothing,1474.65,100.59,3.57
2024-03-20,Home Appliances,3097.96,1883.13,1612.09
2024-03-20,Toys,951.37,340.02,5347.01
2024-03-20,Books,815.86,2325.59,5695.16
2024-03-21,Electronics,662.75,796.5,291.16
2024-03-21,Clothing,1409.4,2459.94,4025.25
2024-03-21,Home Appliances,585.41,645.54,76.78
2024-03-21,Toys,2926.34,40.08,196.31
2024-03-21,Books,5282.85,1063.72,6927.02
2024-03-22,Electronics,604.63,642.09,5146.34
2024-03-22,Clothing,4435.68,689.01,739.24
2024-03-22,Home Appliances,2258.88,2793.98,6299.18
2024-03-22,Toys,893.6,1350.92,488.39
2024-03-22,Books,5296.2,759.54,159.92
2024-03-23,Electronics,1390.97,4657.5,4804.8
2024-03-23,Clothing,4207.38,975.12,1375.28
2024-03-23,Home Appliances,576.17,399.91,5226.06
2024-03-23,Toys,1626.07,1276.28,2352.46
2024-03-23,Books,5971.53,714.29,833.33
2024-03-24,Electronics,1338.3,2175.62,8260.64
2024-03-24,Clothing,2030.54,2345.04,575.37
2024-03-24,Home Appliances,979.34,474.71,129.42
2024-03-24,Toys,4906.05,843.33,634.39
2024-03-24,Books,1103.89,326.42,584.76
2024-03-25,Electronics,241.5,1257.42,2205.28
2024-03-25,Clothing,1129.62,6071.35,2702.65
2024-03-25,Home Appliances,2623.53,2096.39,10561.63
2024-03-25,Toys,4700.23,531.53,394.06
2024-03-25,Books,7951.01,120.08,2835.54
2024-03-26,Electronics,1152.23,5765.85,292.21
2024-03-26,Clothing,2681.15,871.81,9920.51
2024-03-26,Home Appliances,3191.16,624.68,405.48
2024-03-26,Toys,761.29,646.22,1716.2
2024-03-26,Books,8112.86,1178.56,1715.78
2024-03-27,Electronics,1945.69,2139.08,3041.78
2024-03-27,Clothing,4146.05,2868.43,645.89
2024-03-27,Home Appliances,1441.88,230.98,2615.68
2024-03-27,Toys,2584.03,269.16,52.46
2024-03-27,Books,2675.59,457.09,5398.35
2024-03-28,Electronics,5458.06,25.28,614.96
2024-03-28,Clothing,388.38,550.56,3722.47
2024-03-28,Home Appliances,1867.91,8399.77,1109.15
2024-03-28,Toys,1333.62,89.96,2684.17
2024-03-28,Books,6029.35,310.16,5719.35
2024-03-29,Electronics,172.31,927.9,362
2024-03-29,Clothing,6367.31,2238.01,843.83
2024-03-29,Home Appliances,3187.93,542.2,2913.69
2024-03-29,Toys,122.41,620.1,4614.84
2024-03-29,Books,1046.89,595.2,2111.69
2024-03-30,Electronics,2824.75,1001.42,3013.02
2024-03-30,Clothing,3136.02,120.12,454.72
2024-03-30,Home Appliances,5597.65,409.09,598.9
2024-03-30,Toys,3479.74,4435.69,12645.06
2024-03-30,Books,821.27,602.14,10.09
2024-03-31,Electronics,4489.17,691.79,3534.85
2024-03-31,Clothing,8244.51,2506.17,7459.48
2024-03-31,Home Appliances,1032.11,5488.63,1286.22
2024-03-31,Toys,1491.44,776.46,3288.34
2024-03-31,Books,4508.5,2065.73,3510.71
2024-04-01,Electronics,825.9,127.02,602.65
2024-04-01,Clothing,4956.37,3590.02,4339.01
2024-04-01,Home Appliances,2048.16,160.9,5485.07
2024-04-01,Toys,980.31,769.77,2705.84
2024-04-01,Books,4700.17,1302.73,18.04
2024-04-02,Electronics,2503.19,709.24,5462.8
2024-04-02,Clothing,10279.2,2478.93,1529.26
2024-04-02,Home Appliances,2827.01,1934,1841.42
2024-04-02,Toys,861.73,2938.58,1132.29
2024-04-02,Books,222.84,994.44,4866.49
2024-04-03,Electronics,2510.91,605.59,1282.48
2024-04-03,Clothing,85.16,1275.71,438.98
2024-04-03,Home Appliances,595.67,1309.53,5491.69
2024-04-03,Toys,3616.69,905.07,599.98
2024-04-03,Books,4411.47,614.78,3243.09
2024-04-04,Electronics,4532.45,2215.55,107.08
2024-04-04,Clothing,5316.84,170.71,877.35
2024-04-04,Home Appliances,194.8,1238.53,7177.15
2024-04-04,Toys,3421.36,3969.96,3213.12
2024-04-04,Books,3530.22,1843.18,4370.95
2024-04-05,Electronics,3044.26,5114.36,1751.76
2024-04-05,Clothing,543.35,518.08,1731.74
2024-04-05,Home Appliances,1928.83,170.87,393.51
2024-04-05,Toys,3363.86,1746.1,553.04
2024-04-05,Books,4366.29,164.48,8056.79
2024-04-06,Electronics,3642.42,1435.22,2404.76
2024-04-06,Clothing,5196.12,282.84,2687.35
2024-04-06,Home Appliances,1590.38,728.02,4717.09
2024-04-06,Toys,1664.2,1530.86,56.38
2024-04-06,Books,78.68,1381.07,3200.18
2024-04-07,Electronics,152.84,901.37,5501.69
2024-04-07,Clothing,1117.22,5052.63,1362.83
2024-04-07,Home Appliances,4978.55,891.21,1427.45
2024-04-07,Toys,3755.62,444.08,1629.01
2024-04-07,Books,5412.64,470.23,4929.52
2024-04-08,Electronics,1393.56,2330.54,1410.41
2024-04-08,Clothing,1806.75,1004.53,1967.83
2024-04-08,Home Appliances,1246.92,923.92,1926.3
2024-04-08,Toys,3807.64,33.59,80.1
2024-04-08,Books,2166.85,645.83,5456.48
2024-04-09,Electronics,1865.75,3843.9,4573.1
2024-04-09,Clothing,1933.94,3328.17,3311.22
2024-04-09,Home Appliances,78.31,2750.77,161.75
2024-04-09,Toys,13952.98,46.78,9527.84
2024-04-09,Books,306.33,53.41,2348.33
2024-04-10,Electronics,3430.47,403.86,3362.37
2024-04-10,Clothing,4459.31,654.67,760.89
2024-04-10,Home Appliances,1203.63,2671,1245.25
2024-04-10,Toys,556.38,531.76,3209.68
2024-04-10,Books,270.89,361.62,865.37
2024-04-11,Electronics,3876.6,901.39,772.77
2024-04-11,Clothing,1702.89,2584.19,2250.62
2024-04-11,Home Appliances,3588.53,1439.69,1829.12
2024-04-11,Toys,7245.77,2162.96,4924.59
2024-04-11,Books,446.08,210.92,7311.78
2024-04-12,Electronics,3041.64,147.09,59.77
2024-04-12,Clothing,637.54,837.39,3534.26
2024-04-12,Home Appliances,403.43,1287.76,1560.67
2024-04-12,Toys,3242.41,3290.96,904.66
2024-04-12,Books,5390.94,533.66,5698.81
2024-04-13,Electronics,877.32,774.61,6485.75
2024-04-13,Clothing,4338.77,1341.66,2890.13
2024-04-13,Home Appliances,474.96,2003.81,778.66
2024-04-13,Toys,4413.27,1488.67,5120.91
2024-04-13,Books,7322.68,2411.73,2635.31
2024-04-14,Electronics,6479.37,1128.62,5119.35
2024-04-14,Clothing,2883.57,4713.79,11064.94
2024-04-14,Home Appliances,2614.83,503.51,1737.26
2024-04-14,Toys,2795.71,945.69,1208.78
2024-04-14,Books,5086.55,3779.74,1109.72
2024-04-15,Electronics,5191.67,987.12,2351.14
2024-04-15,Clothing,6271.78,2460,6943.27
2024-04-15,Home Appliances,127.04,766.1,694.78
2024-04-15,Toys,495.84,475.65,1226.83
2024-04-15,Books,274.23,786.09,1747.76
2024-04-16,Electronics,914.24,4778.9,5642.02
2024-04-16,Clothing,1839.92,1376.35,537.87
2024-04-16,Home Appliances,3172.77,583.92,5722.27
2024-04-16,Toys,4103.48,866.09,1315.41
2024-04-16,Books,5624.41,6.6,2462.35
2024-04-17,Electronics,2993.59,2948.71,2407.54
2024-04-17,Clothing,6329.26,567.65,277.33
2024-04-17,Home Appliances,1566.42,2031.84,5835.21
2024-04-17,Toys,2598.19,53.87,5738.06
2024-04-17,Books,2080.28,3725.07,3088.94
2024-04-18,Electronics,1972.69,494.09,3843.97
2024-04-18,Clothing,11729.26,11.94,849.91
2024-04-18,Home Appliances,248.74,851.42,4006.22
2024-04-18,Toys,2.09,6081.17,4770.34
2024-04-18,Books,1865.63,738.97,658.86
2024-04-19,Electronics,1608.37,860.5,735.57
2024-04-19,Clothing,2817.12,669.59,5516.59
2024-04-19,Home Appliances,295.9,413.74,3157.99
2024-04-19,Toys,3078.23,3151.84,437.29
2024-04-19,Books,4622.37,1852.99,1977.72
2024-04-20,Electronics,1033.61,3147.38,1757.61
2024-04-20,Clothing,2898.14,1594.53,4520.15
2024-04-20,Home Appliances,4011.31,3820.3,2373.37
2024-04-20,Toys,3188.64,1416.84,4519.76
2024-04-20,Books,8382.76,1363.85,6865.99
2024-04-21,Electronics,7269.78,1323.12,3174.18
2024-04-21,Clothing,3365.17,555.97,2421.18
2024-04-21,Home Appliances,176.46,5180.2,5914.69
2024-04-21,Toys,3579.54,590.47,747.27
2024-04-21,Books,153.56,446.84,1764.24
2024-04-22,Electronics,1890.93,667.74,5487.81
2024-04-22,Clothing,1184.09,4207.68,1003.12
2024-04-22,Home Appliances,1597.44,3495.74,892.43
2024-04-22,Toys,5572.39,1346.67,4486.84
2024-04-22,Books,8474.57,33.24,5535.37
2024-04-23,Electronics,1437.27,3673.38,7632.21
2024-04-23,Clothing,6914.55,140.72,2120.82
2024-04-23,Home Appliances,643.78,1995.22,4300.95
2024-04-23,Toys,3338.91,1488.54,623.33
2024-04-23,Books,4564.52,2778.75,1244.53
2024-04-24,Electronics,3007.99,4170.14,2430.79
2024-04-24,Clothing,2138.26,1131.16,366.9
2024-04-24,Home Appliances,3303.78,736.77,7270.12
2024-04-24,Toys,2022.11,1264.72,317.11
2024-04-24,Books,2964.28,618.11,3476.59
2024-04-25,Electronics,4046.96,2543.33,1203.03
2024-04-25,Clothing,3512.54,3504.75,4208.47
2024-04-25,Home Appliances,8279.12,2133.34,1606.54
2024-04-25,Toys,693.82,435.38,4398.47
2024-04-25,Books,1370.89,78.89,6826.52
2024-04-26,Electronics,3841.26,1767.94,2670.24
2024-04-26,Clothing,2930.38,1257.7,533.65
2024-04-26,Home Appliances,706.29,416.17,9019.55
2024-04-26,Toys,969.25,905.77,2281.87
2024-04-26,Books,5576.08,1544.88,787.53
2024-04-27,Electronics,8805.36,1429.92,1519.6
2024-04-27,Clothing,5178.41,840.99,3428.93
2024-04-27,Home Appliances,1331.17,4862.39,7464.73
2024-04-27,Toys,231.84,62.64,6589.09
2024-04-27,Books,3077.71,1398.83,425.33
2024-04-28,Electronics,3369.37,3289.49,5499.91
2024-04-28,Clothing,5206.42,376.28,2537.74
2024-04-28,Home Appliances,5667.79,335.23,1433.86
2024-04-28,Toys,98.63,1857.73,1638.34
2024-04-28,Books,901.85,895.71,4464.79
2024-04-29,Electronics,1799.8,4961.38,7649.57
2024-04-29,Clothing,923,929.13,4144.03
2024-04-29,Home Appliances,7013.1,2669.18,237.65
2024-04-29,Toys,6208.76,12.79,6538.44
2024-04-29,Books,3026.71,177.01,105.42
2024-04-30,Electronics,10593.5,1532.68,3066.3
2024-04-30,Clothing,380.34,765.95,3932.44
2024-04-30,Home Appliances,5683.28,2420.65,4668.89
2024-04-30,Toys,303.24,791.39,1825.3
2024-04-30,Books,462.85,1642.47,3540.2
2024-05-01,Electronics,4983.3,2153.13,7393.87
2024-05-01,Clothing,493.08,306.79,1585.92
2024-05-01,Home Appliances,3672.14,3167.66,8496.1
2024-05-01,Toys,2253.77,2926.2,64.31
2024-05-01,Books,5696.6,318.53,805.46
2024-05-02,Electronics,5691.24,2460.04,8268.98
2024-05-02,Clothing,3550.25,1112.17,2139.23
2024-05-02,Home Appliances,4558.23,1827.39,168.8
2024-05-02,Toys,82.86,1610.18,3118.33
2024-05-02,Books,905.1,311.22,2041.73
2024-05-03,Electronics,2938.68,839.76,360.16
2024-05-03,Clothing,2155.21,417.26,1672.06
2024-05-03,Home Appliances,1121.82,993.49,3668.48
2024-05-03,Toys,1444.18,8613.51,3865.22
2024-05-03,Books,11370.26,118.29,8615.52
2024-05-04,Electronics,1997.85,1367.03,7288.28
2024-05-04,Clothing,2567.85,4092.34,1122.98
2024-05-04,Home Appliances,21.99,273.17,1303.59
2024-05-04,Toys,10752.25,677.2,5322.69
2024-05-04,Books,1028.98,3185.09,2141.42
2024-05-05,Electronics,710.05,2044.25,8962.97
2024-05-05,Clothing,950.88,1617.29,819.55
2024-05-05,Home Appliances,6910.19,362.12,1674.41
2024-05-05,Toys,752.74,3050.74,2427.74
2024-05-05,Books,5281.33,279.56,1424.85
2024-05-06,Electronics,4595.68,369.58,2513.96
2024-05-06,Clothing,7200.52,3957.82,1991.67
2024-05-06,Home Appliances,335.62,1207.32,6120.67
2024-05-06,Toys,645.73,929.62,4015.89
2024-05-06,Books,3511.86,831.83,2024.08
2024-05-07,Electronics,1341.95,772.14,1845.43
2024-05-07,Clothing,2113.94,855.19,2951.32
2024-05-07,Home Appliances,1165.44,2301.11,3062.88
2024-05-07,Toys,1222.21,520.96,975.31
2024-05-07,Books,4341.13,798.27,594.54
2024-05-08,Electronics,1002.91,1935.88,3370.9
2024-05-08,Clothing,3081.25,3216.02,1669.92
2024-05-08,Home Appliances,4410.09,1179.21,2302.81
2024-05-08,Toys,206.99,151.43,8.18
2024-05-08,Books,4156.91,1055.89,5213.23
2024-05-09,Electronics,393.44,1452.23,343.86
2024-05-09,Clothing,2730.97,520.72,7471.4
2024-05-09,Home Appliances,7044.98,2523.83,1369.47
2024-05-09,Toys,6496.18,2317.42,1005.74
2024-05-09,Books,318.72,1265.58,5298.44
2024-05-10,Electronics,1723.36,140.71,6824.87
2024-05-10,Clothing,3560.57,1106.75,925.26
2024-05-10,Home Appliances,536.31,2196.15,3513.71
2024-05-10,Toys,2889.4,268.48,112.29
2024-05-10,Books,4128.86,2821.39,1150.58
2024-05-11,Electronics,11581.85,3362.1,8944.77
2024-05-11,Clothing,808.01,785.82,3531.18
2024-05-11,Home Appliances,62.61,2073.46,1029.34
2024-05-11,Toys,1453.28,820.53,123.94
2024-05-11,Books,2306.99,237.31,3992.95
2024-05-12,Electronics,4010.11,2629.93,2863.98
2024-05-12,Clothing,2118.39,1752.86,9324.79
2024-05-12,Home Appliances,5120.22,1515.14,1242.52
2024-05-12,Toys,1899.89,250.98,716.63
2024-05-12,Books,770.15,747.55,878.86
2024-05-13,Electronics,563.31,4068.87,372.7
2024-05-13,Clothing,3381.86,353.18,2515.37
2024-05-13,Home Appliances,4633.85,98.71,3999.22
2024-05-13,Toys,344.03,405.38,4170.25
2024-05-13,Books,2328.91,562.52,54.27
2024-05-14,Electronics,1061.49,2643.15,2105.86
2024-05-14,Clothing,7451.05,1688.27,2326.29
2024-05-14,Home Appliances,598.27,30.52,1434.59
2024-05-14,Toys,3760.69,29.18,5956.69
2024-05-14,Books,299.51,1441.35,602.6
2024-05-15,Electronics,6926.54,2846.17,6401.15
2024-05-15,Clothing,2299.09,389,611.94
2024-05-15,Home Appliances,3579.79,2742.61,1008.01
2024-05-15,Toys,1536.05,758.02,751.32
2024-05-15,Books,1283.43,1187.06,7434.98
2024-05-16,Electronics,3947.39,489.1,6993.54
2024-05-16,Clothing,3075.56,108.09,2793.85
2024-05-16,Home Appliances,2542.61,3042.32,2064.18
2024-05-16,Toys,5473.84,3316.3,60.77
2024-05-16,Books,777.09,553.34,5481.12
2024-05-17,Electronics,951.23,306.03,7888.05
2024-05-17,Clothing,2840.11,3238.08,3689.63
2024-05-17,Home Appliances,1885.34,1761.16,634.32
2024-05-17,Toys,403.29,1323.99,770.49
2024-05-17,Books,9147.36,669.32,1365.22
2024-05-18,Electronics,3216.15,963.19,1537.34
2024-05-18,Clothing,1726.3,2736.45,804.82
2024-05-18,Home Appliances,8471.75,1268.44,5000.05
2024-05-18,Toys,169.89,1993.59,4689.64
2024-05-18,Books,3011.84,1554.98,3853.83
2024-05-19,Electronics,1944.09,4983.68,21.46
2024-05-19,Clothing,2652.65,400.12,11607.68
2024-05-19,Home Appliances,1503.82,1891.71,1849.72
2024-05-19,Toys,9330.28,713.51,137.19
2024-05-19,Books,945.28,1081.81,4572.59
2024-05-20,Electronics,4595.81,294.02,3662.72
2024-05-20,Clothing,2668.92,906.41,3103.31
2024-05-20,Home Appliances,147.21,26.66,1352.08
2024-05-20,Toys,4242.42,4600.97,5304.51
2024-05-20,Books,2598.11,974.35,1159.6
2024-05-21,Electronics,6582.52,173.86,2426.67
2024-05-21,Clothing,3803.93,3902.57,8328.34
2024-05-21,Home Appliances,2234.88,993.41,4245.8
2024-05-21,Toys,4917.72,370.33,337.86
2024-05-21,Books,897.15,5529.04,4786.75
2024-05-22,Electronics,2138.78,606.5,4659.31
2024-05-22,Clothing,955.11,317.29,3264.14
2024-05-22,Home Appliances,9282.44,168.96,1319.3
2024-05-22,Toys,690.23,3730.44,3477.13
2024-05-22,Books,46.23,3133.92,153.02
2024-05-23,Electronics,1362.76,20.32,857.3
2024-05-23,Clothing,2512.23,603.97,5844.26
2024-05-23,Home Appliances,105.73,2856.74,127.58
2024-05-23,Toys,2917.7,400.86,1505.47
2024-05-23,Books,7160.41,1944.12,6037.49
2024-05-24,Electronics,2187.47,475.77,3750.62
2024-05-24,Clothing,1791.23,1164.57,528.77
2024-05-24,Home Appliances,5789.38,3811.23,3808.11
2024-05-24,Toys,5784.61,735.6,7981.8
2024-05-24,Books,3305.06,2220.93,2216.02
2024-05-25,Electronics,2451.45,783.54,7149.8
2024-05-25,Clothing,1782.51,140.92,8315.14
2024-05-25,Home Appliances,32.65,601.12,521.03
2024-05-25,Toys,2476.05,2376.88,291.56
2024-05-25,Books,11420.95,5007.96,1017.62
2024-05-26,Electronics,5817.35,2608.62,2143.48
2024-05-26,Clothing,1395.73,263.44,572.51
2024-05-26,Home Appliances,568.88,624.9,924.37
2024-05-26,Toys,5171.74,2614.83,9446.66
2024-05-26,Books,4419.87,1129.49,4354.52
2024-05-27,Electronics,5311.7,1913.82,2903.91
2024-05-27,Clothing,3194.3,1965.94,3870.38
2024-05-27,Home Appliances,1245.38,92.15,8.31
2024-05-27,Toys,162.23,520.94,466.58
2024-05-27,Books,1027.81,773.29,3532.42
2024-05-28,Electronics,1389.93,4901.28,4276.39
2024-05-28,Clothing,2546.78,3915.73,6449.62
2024-05-28,Home Appliances,1305.45,886.86,3077.26
2024-05-28,Toys,6902.87,163.27,2836.58
2024-05-28,Books,6515.71,857.71,1739.25
2024-05-29,Electronics,1390.1,1400.84,6856.26
2024-05-29,Clothing,3681.71,4291.69,7672.88
2024-05-29,Home Appliances,2053.57,660.82,2402.2
2024-05-29,Toys,8916.21,687.44,1848.99
2024-05-29,Books,806.05,1863.3,193.73
2024-05-30,Electronics,3627.21,2251.12,5231.88
2024-05-30,Clothing,11560.39,734.04,3750.82
2024-05-30,Home Appliances,623.14,524.81,1930.57
2024-05-30,Toys,747.14,2083.23,2240.5
2024-05-30,Books,3746.9,5043.65,7711.75
2024-05-31,Electronics,4240.57,1449.91,4913.74
2024-05-31,Clothing,1941.76,3735.8,451.44
2024-05-31,Home Appliances,2811.5,467.65,4532.88
2024-05-31,Toys,686.5,492.4,1780.36
2024-05-31,Books,1811.71,1.87,256.23
2024-06-01,Electronics,563.27,1945.33,1315.89
2024-06-01,Clothing,1747.99,1186.35,4341.86
2024-06-01,Home Appliances,1454.21,1661.4,8333.41
2024-06-01,Toys,2617.84,734.96,404.43
2024-06-01,Books,11930.8,2806.94,3347.95
2024-06-02,Electronics,507.97,205.97,4252.26
2024-06-02,Clothing,1252.94,814.13,1167.37
2024-06-02,Home Appliances,2331.16,3142.11,4935.96
2024-06-02,Toys,7064.19,595.88,382.18
2024-06-02,Books,363.68,616.92,1005.48
2024-06-03,Electronics,10335.73,1076.84,2.57
2024-06-03,Clothing,351.09,326.95,3532.23
2024-06-03,Home Appliances,2562.48,1266.73,1644.92
2024-06-03,Toys,2511.81,3690.81,411.24
2024-06-03,Books,958.39,2225.33,10852.58
2024-06-04,Electronics,710.51,203.18,760.46
2024-06-04,Clothing,965.05,65.72,2871.93
2024-06-04,Home Appliances,3185.05,2070.79,1155.37
2024-06-04,Toys,4905.29,3825.38,3103.67
2024-06-04,Books,1247.49,342.7,3643.29
2024-06-05,Electronics,8888.21,1337.8,3233.74
2024-06-05,Clothing,4146.45,357.43,849.67
2024-06-05,Home Appliances,1908.05,2863.3,124.71
2024-06-05,Toys,986.75,1264.32,4888.33
2024-06-05,Books,2451.34,3500.45,9089.53
2024-06-06,Electronics,6095.29,1751.72,7230.04
2024-06-06,Clothing,385.71,89.22,311.38
2024-06-06,Home Appliances,1393.49,844.2,5177.23
2024-06-06,Toys,8084.48,3304.89,2419.85
2024-06-06,Books,2091.91,2318.01,3426.82
2024-06-07,Electronics,5315.56,1324.47,3343.63
2024-06-07,Clothing,1176.63,1453.03,2574.92
2024-06-07,Home Appliances,321.44,1181.28,4059.98
2024-06-07,Toys,262.41,1273.57,3285.36
2024-06-07,Books,8057.02,1266.89,3162.86
2024-06-08,Electronics,487.11,1523.69,241.81
2024-06-08,Clothing,570.29,2730.46,3024.37
2024-06-08,Home Appliances,7722.19,921.81,2110.58
2024-06-08,Toys,1087.14,1342.71,4979.12
2024-06-08,Books,4425.12,1025.09,2495.75
2024-06-09,Electronics,2649.65,611.19,1995.93
2024-06-09,Clothing,1383.53,1074.93,5599.13
2024-06-09,Home Appliances,4605.13,162.54,2552.37
2024-06-09,Toys,1801.04,1112,879.34
2024-06-09,Books,178.77,1371.28,447.51
2024-06-10,Electronics,2647.85,621.46,2407.13
2024-06-10,Clothing,4360.73,1563.39,3230.42
2024-06-10,Home Appliances,5448.1,1747.08,4455.89
2024-06-10,Toys,89.47,1585.21,831.57
2024-06-10,Books,4442.32,2684.81,5963.48
2024-06-11,Electronics,4939,407.7,1918.86
2024-06-11,Clothing,3977.28,3164.28,2806.67
2024-06-11,Home Appliances,1959.45,1085.32,3533.18
2024-06-11,Toys,1763.81,326.89,5833.07
2024-06-11,Books,2267.46,2303.43,725.85
2024-06-12,Electronics,2543.86,945.57,1447.47
2024-06-12,Clothing,5489,279.33,6523.37
2024-06-12,Home Appliances,1988.04,801.04,5436.43
2024-06-12,Toys,4802.71,2511.09,1458.75
2024-06-12,Books,2457.44,5268.51,1863.04
2024-06-13,Electronics,682.94,1962.07,8843.86
2024-06-13,Clothing,6683.34,10.24,452.42
2024-06-13,Home Appliances,3320.7,3046.57,3187.89
2024-06-13,Toys,3416.76,759.3,1546.03
2024-06-13,Books,4382.11,2155.22,5025.49
2024-06-14,Electronics,2621.28,126.09,3778.08
2024-06-14,Clothing,5701.35,1945.85,339.05
2024-06-14,Home Appliances,7931.36,75.15,11113.16
2024-06-14,Toys,2078.64,6717.78,1623.28
2024-06-14,Books,937,782.09,3734.3
2024-06-15,Electronics,311.99,1710.43,1477.65
2024-06-15,Clothing,4110.53,480.08,2138.08
2024-06-15,Home Appliances,1052.68,202.64,11034.64
2024-06-15,Toys,47.24,3688.68,3999.4
2024-06-15,Books,12523.97,1381.67,87.06
2024-06-16,Electronics,1064.29,1325.15,464.57
2024-06-16,Clothing,127.52,221.32,498.26
2024-06-16,Home Appliances,2588.27,1059.14,5490.59
2024-06-16,Toys,5663.7,1825.55,2462.49
2024-06-16,Books,839.25,314.46,1969.36
2024-06-17,Electronics,197.95,1436.49,246.51
2024-06-17,Clothing,595,251.34,5618.34
2024-06-17,Home Appliances,2097.21,235.94,691.09
2024-06-17,Toys,9696.9,3379.68,561.77
2024-06-17,Books,747.7,1849.75,7127.56
2024-06-18,Electronics,8615.19,240.21,18.75
2024-06-18,Clothing,72.98,1759.05,265.23
2024-06-18,Home Appliances,2936.82,394.95,9687.71
2024-06-18,Toys,5333.91,3802.44,1088.07
2024-06-18,Books,310.56,1793.59,6024.95
2024-06-19,Electronics,1851.98,2695.14,3023.4
2024-06-19,Clothing,5529.71,1003.74,324.33
2024-06-19,Home Appliances,323.67,396.59,4394.59
2024-06-19,Toys,2414.83,263.58,620.81
2024-06-19,Books,1759.22,884.08,3236.47
2024-06-20,Electronics,842.29,1852.27,1582.08
2024-06-20,Clothing,25.22,2280.59,2689.51
2024-06-20,Home Appliances,35.11,297.61,9674.69
2024-06-20,Toys,3066.28,1246.72,1025.39
2024-06-20,Books,11805.47,940.93,1228.7
2024-06-21,Electronics,2799.74,549.15,634.23
2024-06-21,Clothing,3216.04,1945.69,851.53
2024-06-21,Home Appliances,1803.41,730.6,1596.76
2024-06-21,Toys,2230.01,1733.63,2837.9
2024-06-21,Books,353.32,537.79,4019.01
2024-06-22,Electronics,2508.68,3207.5,163.96
2024-06-22,Clothing,1711.33,541.69,2703.89
2024-06-22,Home Appliances,7095.8,1283.95,2156.92
2024-06-22,Toys,399.15,180.24,2336.35
2024-06-22,Books,298.51,1325.38,3766.85
2024-06-23,Electronics,238.76,334.51,2741.85
2024-06-23,Clothing,5482.75,3350.46,1310.69
2024-06-23,Home Appliances,2527.81,529.69,191.74
2024-06-23,Toys,322.04,1016.62,3077.31
2024-06-23,Books,1371.79,245.07,1885.04
2024-06-24,Electronics,2189.97,3271.27,1159.64
2024-06-24,Clothing,627.42,2673.33,435.05
2024-06-24,Home Appliances,699.58,474.68,5387.66
2024-06-24,Toys,12824.6,4141.88,11558.78
2024-06-24,Books,1408.28,65.38,445.06
2024-06-25,Electronics,9393.79,1466.97,3264.83
2024-06-25,Clothing,259.91,676.83,30.69
2024-06-25,Home Appliances,2026.33,2009.36,114.01
2024-06-25,Toys,481.18,687.24,4620.85
2024-06-25,Books,16.34,77.33,5105.77
2024-06-26,Electronics,3084.33,238.93,1077.95
