DATE,SALES_REGION,REVENUE,COGS,FORECASTED_REVENUE
2024-03-30,South America,11.15,2549.2,1571.87
2024-03-30,Africa,6765.74,2455.75,1288.92
2024-03-31,North America,2064.46,860.43,1918.36
2024-03-31,Europe,695.2,2775.43,314.06
2024-03-31,Asia,8815.23,128.05,6776.23
2024-03-31,South America,2013.36,3284.02,10306.68
2024-03-31,Africa,6443.31,4145.55,80.12
2024-04-01,North America,294.6,149.81,2273.23
2024-04-01,Europe,2801.99,2028.89,1832.33
2024-04-01,Asia,6697.65,947.4,5371.52
2024-04-01,South America,186.86,1669.75,2434.53
2024-04-01,Africa,3292.11,1180.78,1214.1
2024-04-02,North America,2516.31,177.81,5962.21
2024-04-02,Europe,206.62,731.66,987.52
2024-04-02,Asia,2705.21,4965.35,1313.57
2024-04-02,South America,2584.74,125.05,1770.68
2024-04-02,Africa,8855.04,3064.16,4737.78
2024-04-03,North America,1419.72,1428.79,1453.85
2024-04-03,Europe,4886.44,729.53,467.45
2024-04-03,Asia,489.25,1096.26,3216.44
2024-04-03,South America,1759.92,355.29,5677.37
2024-04-03,Africa,2635.3,1145.85,471.36
2024-04-04,North America,674.01,1182.26,3376.72
2024-04-04,Europe,762.74,468.79,62.6
2024-04-04,Asia,960.15,159.5,3045.29
2024-04-04,South America,4884.32,2998.18,7721.69
2024-04-04,Africa,9734.22,4602.98,1550.59
2024-04-05,North America,1480.03,146.15,581.36
2024-04-05,Europe,9020.53,109.31,2743.25
2024-04-05,Asia,1754.43,851.63,1278.38
2024-04-05,South America,629.22,5569.16,5590.59
2024-04-05,Africa,457.28,923.97,1743.75
2024-04-06,North America,2295.01,256.93,9041.36
2024-04-06,Europe,2258.04,3741.93,935.31
2024-04-06,Asia,4565.16,262.74,861.55
2024-04-06,South America,2072.67,1112.15,107.52
2024-04-06,Africa,1038.05,110.72,1571.05
2024-04-07,North America,912.99,2171.01,729.96
2024-04-07,Europe,7810.69,350.65,1657.69
2024-04-07,Asia,2228.27,697.89,2064.44
2024-04-07,South America,4423.31,1286.02,603.08
2024-04-07,Africa,160.47,3120.05,9789.41
2024-04-08,North America,652.76,1151.29,790.83
2024-04-08,Europe,2346.69,288.1,4253.56
2024-04-08,Asia,308.13,1987.34,2339.24
2024-04-08,South America,2556.7,1367.55,1867.03
2024-04-08,Africa,4462.5,28.57,1653.29
2024-04-09,North America,5689.84,348.63,4445.56
2024-04-09,Europe,494.29,520.24,6472.85
2024-04-09,Asia,1872.78,1514.05,1976.68
2024-04-09,South America,6373.68,1704.38,1569.07
2024-04-09,Africa,3763.23,5813.45,5225.62
2024-04-10,North America,3288.82,667.27,857.65
2024-04-10,Europe,814.39,1227.63,5651.24
2024-04-10,Asia,1144.38,1100.77,991.1
2024-04-10,South America,3675.6,998.58,148.37
2024-04-10,Africa,937.6,554.14,1753.55
2024-04-11,North America,4125.44,225.09,652.96
2024-04-11,Europe,2068.74,2291.27,1196.12
2024-04-11,Asia,4678.8,724.25,616.3
2024-04-11,South America,3691.63,3193.66,7643.24
2024-04-11,Africa,2172.34,898.16,6850.64
2024-04-12,North America,1700.12,238.82,1714.27
2024-04-12,Europe,1934.8,1497.33,4172.53
2024-04-12,Asia,4131.14,3489.47,640.6
2024-04-12,South America,2256.69,310.1,2655.67
2024-04-12,Africa,2548.11,605.33,2561.84
2024-04-13,North America,8242.8,811.09,3361.09
2024-04-13,Europe,168.99,4090.78,10013.59
2024-04-13,Asia,521.1,415.51,757.12
2024-04-13,South America,954.72,1501.88,2076.05
2024-04-13,Africa,7239.09,1287.86,1795.77
2024-04-14,North America,2800.9,5083.98,4062.59
2024-04-14,Europe,8542.21,2023.03,982.9
2024-04-14,Asia,1303.53,1048.07,1404.95
2024-04-14,South America,3395.36,307.69,1318.85
2024-04-14,Africa,3545.29,2486.9,12674.11
2024-04-15,North America,3476.77,477.2,5991.92
2024-04-15,Europe,316.55,1781.09,3506.7
2024-04-15,Asia,3786.24,427.86,1254.91
2024-04-15,South America,1037.32,1220.66,1348.14
2024-04-15,Africa,3530.73,1535.6,966.89
2024-04-16,North America,3482.09,2870.36,2871.14
2024-04-16,Europe,4306.65,2978.69,732.88
2024-04-16,Asia,1082.67,1431.3,1406.25
2024-04-16,South America,836.99,304.05,919.49
2024-04-16,Africa,5972.68,83.71,10191.45
2024-04-17,North America,10450.71,2826.61,9025.06
2024-04-17,Europe,1029.92,959.34,1073.79
2024-04-17,Asia,1645.54,277.79,4344.51
2024-04-17,South America,349.16,3699.93,2945.72
2024-04-17,Africa,1862.95,1544.89,112.53
2024-04-18,North America,1198.69,3076.09,5725.07
2024-04-18,Europe,5854.95,938.11,2563.38
2024-04-18,Asia,340.43,3117.27,1931.9
2024-04-18,South America,5856.64,829.41,898.28
2024-04-18,Africa,2689.8,198.78,2923.68
2024-04-19,North America,338.47,2210.47,1737.9
2024-04-19,Europe,9455.36,65.2,3855.62
2024-04-19,Asia,1636.45,129.58,1472.54
2024-04-19,South America,811.55,3576.03,1850.22
2024-04-19,Africa,137.95,971.77,2994.77
2024-04-20,North America,2526.48,6261.46,4230.98
2024-04-20,Europe,6799.94,2115.32,7955.02
2024-04-20,Asia,2046.63,1621.26,1462.42
2024-04-20,South America,5930.96,1137,1763.02
2024-04-20,Africa,2256.22,187.35,4550.46
2024-04-21,North America,329.6,192,8311.66
2024-04-21,Europe,3603.06,1665.7,403.37
2024-04-21,Asia,3088.31,1040.11,380.05
2024-04-21,South America,1991.76,4416.81,2749.5
2024-04-21,Africa,5405.44,766.45,2431.8
2024-04-22,North America,1699.6,3425.28,2226.4
2024-04-22,Europe,10456.91,5079.51,84.32
2024-04-22,Asia,3453.61,919.84,3021.19
2024-04-22,South America,1611.27,75.82,4378.35
2024-04-22,Africa,899.42,267.82,7474.32
2024-04-23,North America,2498.77,373.28,2928.66
2024-04-23,Europe,5495.76,2511.56,3067.87
2024-04-23,Asia,2333.75,2788.09,4284.17
2024-04-23,South America,4140.13,4030.74,3825.07
2024-04-23,Africa,2602.74,369.99,1628.45
2024-04-24,North America,6967.2,627.35,369.88
2024-04-24,Europe,1193.54,2415.08,5305.36
2024-04-24,Asia,3510.34,1361.49,2951.97
2024-04-24,South America,1671.09,1563.6,106.94
2024-04-24,Africa,120.78,1893.81,4949.85
2024-04-25,North America,68.78,138.21,1745.64
2024-04-25,Europe,2610.06,863.49,1338.71
2024-04-25,Asia,5159.9,3067.66,2496.08
2024-04-25,South America,9728.52,1514.52,3961.52
2024-04-25,Africa,171.39,3302.33,8533.79
2024-04-26,North America,4458.69,1096.73,113.98
2024-04-26,Europe,3338.53,2769.6,1590.02
2024-04-26,Asia,3436.04,1057.44,181.18
2024-04-26,South America,1637.1,781.26,8161.39
2024-04-26,Africa,1046.37,163.59,5136.15
2024-04-27,North America,3442.83,2219.86,1227.65
2024-04-27,Europe,513.1,4551.29,5295.82
2024-04-27,Asia,751.57,1549,3677.56
2024-04-27,South America,397.05,79.58,4032.16
2024-04-27,Africa,13838.08,94.29,5250.13
2024-04-28,North America,1523.94,680.69,751.99
2024-04-28,Europe,8431.33,1818.2,4176.51
2024-04-28,Asia,4342.24,2678.58,3173.57
2024-04-28,South America,237.17,282.53,1747.87
2024-04-28,Africa,646.21,1445.24,5920.14
2024-04-29,North America,10121.79,387.95,3914.41
2024-04-29,Europe,5290.79,271,4105.85
2024-04-29,Asia,2995.11,1443.03,1549.99
2024-04-29,South America,878.9,4483.2,8892.78
2024-04-29,Africa,23.31,2273.12,72.09
2024-04-30,North America,6679.95,1560.07,4729.28
2024-04-30,Europe,1586.16,728.71,5684.55
2024-04-30,Asia,1031.58,426.5,2268.19
2024-04-30,South America,802.51,3898.33,1253.91
2024-04-30,Africa,7447.68,715.5,3067.73
2024-05-01,North America,2033.61,1335.48,368.7
2024-05-01,Europe,2185.25,129.47,4414.98
2024-05-01,Asia,5731.71,128.96,3039.07
2024-05-01,South America,4612.01,2436.63,149.53
2024-05-01,Africa,2500.75,5006.81,11088.77
2024-05-02,North America,7619.95,1511.24,2137.98
2024-05-02,Europe,598.74,3136.36,5599.87
2024-05-02,Asia,45.37,2215.94,1513.26
2024-05-02,South America,6003.9,202.44,4279.01
2024-05-02,Africa,712.93,97.13,2474.76
2024-05-03,North America,8512.57,6703.45,1329.75
2024-05-03,Europe,590.03,390.35,5089.61
2024-05-03,Asia,808.03,2222.12,463.08
2024-05-03,South America,5471.2,583.32,2562.13
2024-05-03,Africa,3800.55,1664.05,8781.66
2024-05-04,North America,770.15,583.1,2301.24
2024-05-04,Europe,6601.65,1159.28,8570.55
2024-05-04,Asia,1331.77,1601.13,1497.82
2024-05-04,South America,562.04,6397.88,2111.15
2024-05-04,Africa,7597.94,206.57,2535.87
2024-05-05,North America,162.55,1993.64,8768.04
2024-05-05,Europe,1324.92,1632.8,3248.83
2024-05-05,Asia,1961.93,117.16,2461.1
2024-05-05,South America,5859.58,923.4,176.5
2024-05-05,Africa,5406.08,2569.15,688.83
2024-05-06,North America,1564.09,2310.73,284.33
2024-05-06,Europe,1154.39,406.34,1439.15
2024-05-06,Asia,1725.42,1368.38,9611.8
2024-05-06,South America,4100.67,3016.41,3840.19
2024-05-06,Africa,7305.94,217.5,1379.91
2024-05-07,North America,47.95,88.15,2218.96
2024-05-07,Europe,5069.22,3453.5,128.59
2024-05-07,Asia,2405.98,38.67,5578.09
2024-05-07,South America,116.45,244.14,1471.31
2024-05-07,Africa,2465.23,1611.47,83.79
2024-05-08,North America,2249.27,698.99,4906.27
2024-05-08,Europe,4495.43,426.22,1088.22
2024-05-08,Asia,1163.91,3174.48,2193.21
2024-05-08,South America,1397.58,2959.22,1574.78
2024-05-08,Africa,3682.35,259.01,2930.55
2024-05-09,North America,4676.69,1144.62,9697.81
2024-05-09,Europe,5330.34,3458.38,2800.82
2024-05-09,Asia,2007.58,884.42,375.3
2024-05-09,South America,2713.98,427.23,2546.9
2024-05-09,Africa,2290.47,1958.5,95.59
2024-05-10,North America,128.57,326.42,1559.98
2024-05-10,Europe,2540.06,3103.29,287.65
2024-05-10,Asia,5355.03,741.87,1288.33
2024-05-10,South America,4345.81,876.8,8932.87
2024-05-10,Africa,774.73,1475.13,854.76
2024-05-11,North America,3831.9,443.25,5512.22
2024-05-11,Europe,2951.33,2735.85,1751.85
2024-05-11,Asia,7173.65,300.75,1582.09
2024-05-11,South America,1831.26,3284.65,6868.69
2024-05-11,Africa,167.72,485.89,2009.84
2024-05-12,North America,7045.45,1508.08,8422.92
2024-05-12,Europe,3735.56,1746.65,438.25
2024-05-12,Asia,651.74,1015.69,4178.18
2024-05-12,South America,774.33,1798.15,640.86
2024-05-12,Africa,1797.12,927.01,1653.56
2024-05-13,North America,1459.01,1216.56,872.84
2024-05-13,Europe,943.59,203.76,357.28
2024-05-13,Asia,1584.4,3017.21,3345.72
2024-05-13,South America,4951.03,216.83,1492.15
2024-05-13,Africa,2237.34,933.1,5004.92
2024-05-14,North America,1129.76,639.87,1604.68
2024-05-14,Europe,4955.37,532.09,231.44
2024-05-14,Asia,2897.82,313.62,7166.8
2024-05-14,South America,2275.95,1283.9,2295.06
2024-05-14,Africa,1822.93,3100.55,1049.68
2024-05-15,North America,587.91,1184.61,6053.07
2024-05-15,Europe,5766.36,787.06,1309.66
2024-05-15,Asia,3318.71,4630.08,1678.32
2024-05-15,South America,4940.96,240.82,6559.1
2024-05-15,Africa,883.28,1150.2,263.76
2024-05-16,North America,3533.87,1506.19,1184.41
2024-05-16,Europe,1655.12,2255.89,7674.07
2024-05-16,Asia,4025.1,2737.4,4748.86
2024-05-16,South America,502.39,122.23,3334.03
2024-05-16,Africa,6217.12,825.63,715.21
2024-05-17,North America,2128.29,575.38,3585.39
2024-05-17,Europe,192.39,466.98,2475.59
2024-05-17,Asia,893.03,4884.59,4615.62
2024-05-17,South America,10336.01,1114.77,1556.15
2024-05-17,Africa,2272.89,285.25,2221.81
2024-05-18,North America,1819.17,394.16,1784.23
2024-05-18,Europe,8345.59,762.81,1127.32
2024-05-18,Asia,1502.54,1594.14,3733.56
2024-05-18,South America,4755.86,1586.48,8871.27
2024-05-18,Africa,502.22,4226.09,181.89
2024-05-19,North America,2895.76,753.18,1401.85
2024-05-19,Europe,1506.65,1018.04,3173.85
2024-05-19,Asia,1296.98,659.71,2207.17
2024-05-19,South America,610.14,240.43,11387.41
2024-05-19,Africa,10262.99,6291.76,129.86
2024-05-20,North America,501.94,213.04,1114.06
2024-05-20,Europe,850.14,1333.67,2480.33
2024-05-20,Asia,1739.33,1887.44,39.29
2024-05-20,South America,542.93,2682.74,4541.11
2024-05-20,Africa,10920.88,680.09,6209.03
2024-05-21,North America,8124.34,4045.34,2391.78
2024-05-21,Europe,1912.43,2891.94,2478.53
2024-05-21,Asia,2216.04,560.08,9606.64
2024-05-21,South America,209.6,729.2,4513.82
2024-05-21,Africa,6064.32,2790.07,1369.03
2024-05-22,North America,4557.68,7.18,1662.29
2024-05-22,Europe,1527.78,53.55,900.94
2024-05-22,Asia,1941.85,116.58,1345.36
2024-05-22,South America,3225.35,3063.45,4752.21
2024-05-22,Africa,2031.65,4785.39,4245.72
2024-05-23,North America,607.88,3785.67,1263.74
2024-05-23,Europe,700.33,12.87,3205.91
2024-05-23,Asia,1475.42,1627.08,8479.24
2024-05-23,South America,10225.07,536.24,1321.21
2024-05-23,Africa,1281.33,107.16,110.17
2024-05-24,North America,316.37,623.31,1759.45
2024-05-24,Europe,15754.67,386.62,14483.79
2024-05-24,Asia,2080.82,4321.39,110.09
2024-05-24,South America,227.4,2145.01,672.95
2024-05-24,Africa,438.26,999.73,952.93
2024-05-25,North America,607.47,507.63,3234.8
2024-05-25,Europe,3310.29,6059.19,9907.61
2024-05-25,Asia,1380.39,72.86,2203.72
2024-05-25,South America,8180.66,2098.5,241.18
2024-05-25,Africa,4923.31,248.76,1533.33
2024-05-26,North America,1068.76,445.17,7329.04
2024-05-26,Europe,11601.26,1879.36,936.93
2024-05-26,Asia,3065.27,689.29,1660.94
2024-05-26,South America,48.04,3001.97,5442.93
2024-05-26,Africa,1632.94,1344.63,1880.04
2024-05-27,North America,3681.29,1091.51,2434.16
2024-05-27,Europe,529.01,779.94,2917.57
2024-05-27,Asia,3938.22,2650.79,3163.75
2024-05-27,South America,1423.5,305.35,1391.29
2024-05-27,Africa,1334.68,389.83,836.3
2024-05-28,North America,1439.52,5251.98,3671.4
2024-05-28,Europe,9545.17,2650.86,775.52
2024-05-28,Asia,1752.64,1242.86,894.23
2024-05-28,South America,3004.03,30.69,6648.78
2024-05-28,Africa,3039.51,1504.89,6522.52
2024-05-29,North America,3523.51,3939.5,3879.51
2024-05-29,Europe,1369.27,1760.27,4647.67
2024-05-29,Asia,6805.51,9.53,4126.19
2024-05-29,South America,3119.38,3120.5,4343.26
2024-05-29,Africa,1780.04,32.14,1778.85
2024-05-30,North America,2112.38,3040.91,727.43
2024-05-30,Europe,710.07,753.93,5320.55
2024-05-30,Asia,5457.21,2487.81,3255.25
2024-05-30,South America,9051.99,2088.33,10520.85
2024-05-30,Africa,3113.67,2243.29,527.46
2024-05-31,North America,5411.6,921.86,3940.36
2024-05-31,Europe,301.01,420.2,2175.85
2024-05-31,Asia,1558.68,853.61,1178.83
2024-05-31,South America,2301.14,290.45,1734.45
2024-05-31,Africa,1838.65,3760.72,2722.31
2024-06-01,North America,6465.09,1980.86,1847.83
2024-06-01,Europe,3216.85,699.34,2723.18
2024-06-01,Asia,4684.42,4160.01,9785.37
2024-06-01,South America,2991.55,1531.77,3139.63
2024-06-01,Africa,1171.77,26.06,203.25
2024-06-02,North America,897.95,456.24,2282.16
2024-06-02,Europe,1168.31,1431.94,6348.53
2024-06-02,Asia,1420.82,211.68,834.56
2024-06-02,South America,4697.42,2716.52,75.03
2024-06-02,Africa,3509.16,579.77,2299.48
2024-06-03,North America,2405.27,4819.1,1737.68
2024-06-03,Europe,3571.38,52.76,11385.08
2024-06-03,Asia,2187.16,835.45,976.64
2024-06-03,South America,4504.66,2280.69,2153.98
2024-06-03,Africa,4045.1,488.34,110.09
2024-06-04,North America,1250.69,2403,1954.6
2024-06-04,Europe,1541.25,151.93,712.07
2024-06-04,Asia,2641.5,1300.12,3268.76
2024-06-04,South America,3600.14,701.35,4609.39
2024-06-04,Africa,2068.29,1912.73,1109.93
2024-06-05,North America,7381.49,2451.87,883.1
2024-06-05,Europe,4837.83,2250.88,760.36
2024-06-05,Asia,4402.52,934.66,1863.17
2024-06-05,South America,785.17,3616.28,10887.63
2024-06-05,Africa,945.11,201.5,3642.89
2024-06-06,North America,860.21,547.42,1965.42
2024-06-06,Europe,7737.86,1377.7,3319.99
2024-06-06,Asia,194.68,607.71,3996.08
2024-06-06,South America,7901.68,4609.71,2285.73
2024-06-06,Africa,1478.36,1168.08,7324.13
2024-06-07,North America,1435.63,161.88,3467.7
2024-06-07,Europe,4776.61,1149.52,5919.61
2024-06-07,Asia,4426.82,1470.6,4999.67
2024-06-07,South America,370.67,510.08,1126.34
2024-06-07,Africa,4165.55,3226.99,733.81
2024-06-08,North America,2787.92,1310.91,6489.35
2024-06-08,Europe,1473.56,2440.83,4659.17
2024-06-08,Asia,448.68,668.7,19.87
2024-06-08,South America,3342.17,485.52,62.51
2024-06-08,Africa,6150.86,2613.2,1884.88
2024-06-09,North America,3769.34,364.01,3043.46
2024-06-09,Europe,5870.13,602.62,4263.3
2024-06-09,Asia,213.37,860.09,378.76
2024-06-09,South America,821.11,1803.4,2869.26
2024-06-09,Africa,82.99,756.31,911.69
2024-06-10,North America,2605.1,1646.82,5759.82
2024-06-10,Europe,5994.27,2466.41,1931.92
2024-06-10,Asia,3114.24,2440.68,725.47
2024-06-10,South America,1314.52,87.37,6397.74
2024-06-10,Africa,3977.35,1590.57,1987.27
2024-06-11,North America,9155.25,1143.17,79.27
2024-06-11,Europe,1.85,447.11,8789.06
2024-06-11,Asia,2734.76,1160.21,1415.3
2024-06-11,South America,647.42,1459.68,269.06
2024-06-11,Africa,2225.85,3238.51,4188.78
2024-06-12,North America,869.79,6324.29,7842.64
2024-06-12,Europe,744.12,1230.69,1453.29
2024-06-12,Asia,5295.01,550.14,4963.29
2024-06-12,South America,4934.42,5.31,524.69
2024-06-12,Africa,5226.56,2013.1,2070.91
2024-06-13,North America,5855.79,3718.94,1021.65
2024-06-13,Europe,415.45,347.32,1175.16
2024-06-13,Asia,9042.08,656.63,13575.57
2024-06-13,South America,2068.47,1462.7,137.62
2024-06-13,Africa,1058.86,1715.03,3202.62
2024-06-14,North America,2962.09,1518.02,5988.8
2024-06-14,Europe,1426.54,4.98,2293.02
2024-06-14,Asia,4344.96,2820.6,1658.5
2024-06-14,South America,4013.23,4612.7,9510.49
2024-06-14,Africa,6518.06,555.7,1094.37
2024-06-15,North America,10757.15,160.51,1547.64
2024-06-15,Europe,3191.54,1595.01,11730.49
2024-06-15,Asia,323.13,1344.25,2594.52
2024-06-15,South America,3028.5,1607.33,814.08
2024-06-15,Africa,1651.98,2829.62,1659.96
2024-06-16,North America,5088.46,53.87,3206.09
2024-06-16,Europe,2404.68,925.44,3596.4
2024-06-16,Asia,1089.56,1850.33,1316.82
2024-06-16,South America,1171.06,888.38,2420.19
2024-06-16,Africa,371.91,998.71,283.06
2024-06-17,North America,3501.37,1726.6,2806.05
2024-06-17,Europe,3041.96,21.68,5481.7
2024-06-17,Asia,3977.9,4754.91,1829.4
2024-06-17,South America,2556.93,494.18,1886.49
2024-06-17,Africa,402.23,52.8,2144.94
2024-06-18,North America,3290.45,869.04,1787.72
2024-06-18,Europe,1966.71,744.8,1467.11
2024-06-18,Asia,275.35,120.5,2247.41
2024-06-18,South America,6053.73,5852.9,8934.24
2024-06-18,Africa,5779.38,439.75,2269.28
2024-06-19,North America,3390.08,1056.02,1018.14
2024-06-19,Europe,1839.25,374.5,1186.87
2024-06-19,Asia,889.42,2595.7,861.64
2024-06-19,South America,334.95,640.87,5658.36
2024-06-19,Africa,5425.44,552.95,2640.75
2024-06-20,North America,11383.7,2707.32,263.95
2024-06-20,Europe,46.6,145.87,4690.84
2024-06-20,Asia,1997.18,2490.22,1105.93
2024-06-20,South America,367.85,146.74,2132.49
2024-06-20,Africa,1818.69,1030.63,8357.31
2024-06-21,North America,1106.02,139.99,1295.14
2024-06-21,Europe,676.18,4501.84,1054.53
2024-06-21,Asia,21.62,271.99,3572.64
2024-06-21,South America,5299.63,457.59,3209.37
2024-06-21,Africa,3196.67,255,882.21
2024-06-22,North America,3850.2,902.92,3677.06
2024-06-22,Europe,1330.06,2768.19,3599.16
2024-06-22,Asia,2851.72,741.18,1042.91
2024-06-22,South America,3033.9,1550.79,559.55
2024-06-22,Africa,1047,482.33,2480.22
2024-06-23,North America,76.96,276.77,48.47
2024-06-23,Europe,1705.96,87.81,2198.68
2024-06-23,Asia,5241.42,2931.54,1946.08
2024-06-23,South America,2594.98,409.44,1640.75
2024-06-23,Africa,469.52,1650.79,3310.93
2024-06-24,North America,3736.14,2709.46,5895.89
2024-06-24,Europe,2121.11,3146.65,1200.1
2024-06-24,Asia,3512.41,1742.82,2108.5
2024-06-24,South America,5601.47,1149.02,6475.67
2024-06-24,Africa,2898.55,1733.93,3580.33
2024-06-25,North America,5289.91,1036.1,4620.92
2024-06-25,Europe,2556.67,1823.52,2524.74
2024-06-25,Asia,935.5,516.51,6013.47
2024-06-25,South America,2156.38,563.33,254.36
2024-06-25,Africa,1358.46,1019.71,99.5
2024-06-26,North America,3396.52,3311.63,2507.29
2024-06-26,Europe,15.48,1068.64,254.8
2024-06-26,Asia,1877.24,1998.66,3054.36
2024-06-26,South America,51.67,540.82,886.96
2024-06-26,Africa,8446.22,206.42,5439.8
2024-06-27,North America,5219.42,2793.22,603.46
2024-06-27,Europe,2512.67,668.93,6666.85
2024-06-27,Asia,898.87,4763.13,2889.81
2024-06-27,South America,3017.21,178.92,993.37
2024-06-27,Africa,7800.38,1421.87,7624.73
2024-06-28,North America,10687.8,538.85,31.07
2024-06-28,Europe,295.08,1930.13,1156.96
2024-06-28,Asia,699.69,3380.86,3071.86
2024-06-28,South America,972.85,2882.32,2065.95
2024-06-28,Africa,4380.61,54.42,10105.2
2024-06-29,North America,160.95,3268.92,750.09
2024-06-29,Europe,4560.58,767.06,851.25
2024-06-29,Asia,489.85,209.4,5258.57
2024-06-29,South America,2452.89,329.89,432.53
2024-06-29,Africa,2773.91,1574.33,2179.63
2024-06-30,North America,5736.81,3401.27,688.02
2024-06-30,Europe,570.1,185.19,94.48
2024-06-30,Asia,3104.92,226.8,2175.86
2024-06-30,South America,1036.11,62.13,8550.67
2024-06-30,Africa,1269.14,708.49,740.03
2024-07-01,North America,2778.92,895.5,2588.77
2024-07-01,Europe,508.24,2263.57,5197.12
2024-07-01,Asia,1641.69,378.42,4215.8
2024-07-01,South America,10257.21,3196.02,1941.41
2024-07-01,Africa,719.76,1897.12,958.66
2024-07-02,North America,2296.38,164.24,1202.88
2024-07-02,Europe,9177.85,3128.57,8714.61
2024-07-02,Asia,1758.37,2549.43,341.18
2024-07-02,South America,1007.91,1951,3904.35
2024-07-02,Africa,1277.56,929.55,3041.37
2024-07-03,North America,7823.49,1045.04,1003.59
2024-07-03,Europe,963.2,249.72,2627.24
2024-07-03,Asia,908.23,1703.54,257.82
2024-07-03,South America,2656.31,1388.18,7005.11
2024-07-03,Africa,116.4,1799.12,613.98
2024-07-04,North America,1186.47,2592.55,5758.56
2024-07-04,Europe,8015.24,2207.44,609.64
2024-07-04,Asia,2418.08,2133.72,4740.64
2024-07-04,South America,7910.65,525.41,3838.63
2024-07-04,Africa,146.2,1575.68,5464.24
2024-07-05,North America,3237.67,5261.88,10220.66
2024-07-05,Europe,2822.71,457.3,1554.67
2024-07-05,Asia,524.35,2217.03,1018.65
2024-07-05,South America,456.15,425.01,1769.47
2024-07-05,Africa,8988.39,537.94,2002.77
2024-07-06,North America,4192.9,805.02,3709.13
2024-07-06,Europe,279.97,838.23,1455.61
2024-07-06,Asia,906.33,1733.19,1403.26
2024-07-06,South America,6142.44,172.37,131.91
2024-07-06,Africa,3703.21,2745.27,8379.53
2024-07-07,North America,1526.82,420.36,2090.28
2024-07-07,Europe,976,77.84,7064.14
2024-07-07,Asia,4072.96,1542.24,700.45
2024-07-07,South America,2786.46,4307.04,5668.53
2024-07-07,Africa,6568.58,1288.23,213.68
2024-07-08,North America,3953.57,2790.35,3934.94
2024-07-08,Europe,1858.12,1583.22,111.16
2024-07-08,Asia,75.6,1844.65,5367.47
2024-07-08,South America,10483.43,1063.77,6749.03
2024-07-08,Africa,929,1292.18,2269.44
2024-07-09,North America,128.57,283.42,1243.45
2024-07-09,Europe,10125.12,3220.09,679.01
2024-07-09,Asia,1730.27,828.13,5116.37
2024-07-09,South America,1308.31,871.99,1762.38
2024-07-09,Africa,42.93,1692.76,3800.13
2024-07-10,North America,2713.81,2448.65,3849.66
2024-07-10,Europe,1058.7,1609.59,642.43
2024-07-10,Asia,6123.19,658.09,746.56
2024-07-10,South America,38.61,686.01,1208.2
2024-07-10,Africa,3680.4,376.67,7708.75
2024-07-11,North America,118.05,50.07,906.65
2024-07-11,Europe,3358.69,2393.35,5406.73
2024-07-11,Asia,8220.72,94.19,2452.85
2024-07-11,South America,122.99,269.15,2791.14
2024-07-11,Africa,303.18,2580.82,795.16
2024-07-12,North America,1087,1181.88,115.48
2024-07-12,Europe,6314.99,2529.86,1410.71
2024-07-12,Asia,786.1,1650.1,2245.54
2024-07-12,South America,1468.91,67.36,918.58
2024-07-12,Africa,2173.17,213.12,7197.53
2024-07-13,North America,6377.44,329.02,2489.12
2024-07-13,Europe,480.41,1716.56,11787.97
2024-07-13,Asia,6125.24,4509.52,3962
2024-07-13,South America,2327.48,3121.56,1806.53
2024-07-13,Africa,4199.33,584.09,455.59
2024-07-14,North America,1815.73,770.45,6197.84
2024-07-14,Europe,3397.39,1599.22,933.58
2024-07-14,Asia,1239.11,3224.38,2945.17
2024-07-14,South America,9770.63,3597.96,3764.81
2024-07-14,Africa,1216.95,979.92,4017.71
2024-07-15,North America,3327.39,597.03,2615.42
2024-07-15,Europe,2344.34,1151.72,214.99
2024-07-15,Asia,214.97,1153.03,6988.32
2024-07-15,South America,2248.71,3918.09,5143.52
2024-07-15,Africa,6684.25,806.6,599.65
2024-07-16,North America,2240.71,1353.99,1305.79
2024-07-16,Europe,1070.09,1016.43,218.9
2024-07-16,Asia,1721.55,2236.84,8291.84
2024-07-16,South America,4276.37,682.2,2350.5
2024-07-16,Africa,3283.72,60.24,747.84
2024-07-17,North America,234.82,1281.67,3917.91
2024-07-17,Europe,1571.47,561.59,236.85
2024-07-17,Asia,457.67,2362.8,4776.5
2024-07-17,South America,7448.72,302.74,2350.62
2024-07-17,Africa,2755.44,3110.62,188.09
2024-07-18,North America,321.64,1924.95,1258.77
2024-07-18,Europe,1121.89,620.83,2176.38
2024-07-18,Asia,316.81,255.8,2236.59
2024-07-18,South America,1851.37,2656.54,2954.56
2024-07-18,Africa,7088.32,550.29,2424.73
2024-07-19,North America,182.37,691.69,2136.65
2024-07-19,Europe,497.84,4323.34,3422.52
2024-07-19,Asia,893.42,244.19,41.65
2024-07-19,South America,2617.7,1078.41,6917.21
2024-07-19,Africa,10289.55,891.1,1206.6
2024-07-20,North America,4892.54,1821.95,567.73
2024-07-20,Europe,597.68,1088.79,1159.68
2024-07-20,Asia,3460.6,3435.14,5036.6
2024-07-20,South America,2324.94,321.38,4322.86
2024-07-20,Africa,1809.15,1005.13,2851.82
2024-07-21,North America,6836.53,563.38,1075.31
2024-07-21,Europe,2449.33,2109.02,1362.21
2024-07-21,Asia,387.6,3466.37,7240
2024-07-21,South America,483.12,1060.29,4311.33
2024-07-21,Africa,7347.84,1278.47,1136.81
